"487","1284","5","10084","2017-02-21 06:00:00","2017-02-26 06:00:00","5"
"488","1285","1","1083","2018-06-20 05:00:00","2018-06-24 05:00:00","1"
"488","1286","1","8067","2018-06-24 05:00:00","2018-06-25 05:00:00","2"
"488","1287","1","506","2018-06-25 05:00:00","2018-06-27 05:00:00","3"
"489","1288","3","6655","2017-10-07 07:00:00","2017-10-11 07:00:00","1"
"489","1289","3","2330","2017-10-11 07:00:00","2017-10-15 07:00:00","2"
"489","1290","3","1347","2017-10-15 07:00:00","2017-10-18 07:00:00","3"
"490","1291","3","9710","2018-09-10 04:00:00","2018-09-11 04:00:00","1"
"490","1292","3","8345","2018-09-11 04:00:00","2018-09-13 04:00:00","2"
"491","1293","3","3997","2018-04-21 10:00:00","2018-04-23 10:00:00","1"
"492","1294","1","878","2017-03-09 10:00:00","2017-03-14 10:00:00","1"
"493","1295","3","2497","2018-12-19 03:00:00","2018-12-22 03:00:00","1"
"494","1296","1","9084","2017-01-20 15:00:00","2017-01-21 15:00:00","1"
"494","1297","1","4276","2017-01-21 15:00:00","2017-01-22 15:00:00","2"
"494","1298","1","8452","2017-01-22 15:00:00","2017-01-26 15:00:00","3"
"494","1299","1","5619","2017-01-26 15:00:00","2017-01-27 15:00:00","4"
"495","1300","3","5425","2017-07-14 22:00:00","2017-07-18 22:00:00","1"
"495","1301","3","6678","2017-07-18 22:00:00","2017-07-22 22:00:00","2"
"496","1302","4","1902","2017-09-24 17:00:00","2017-09-26 17:00:00","1"
"496","1303","4","6795","2017-09-26 17:00:00","2017-10-01 17:00:00","2"
"496","1304","4","5049","2017-10-01 17:00:00","2017-10-04 17:00:00","3"
"497","1305","4","85","2017-12-07 06:00:00","2017-12-09 06:00:00","1"
"497","1306","4","3244","2017-12-09 06:00:00","2017-12-11 06:00:00","2"
"498","1307","2","1519","2018-01-21 22:00:00","2018-01-23 22:00:00","1"
"498","1308","2","9896","2018-01-23 22:00:00","2018-01-28 22:00:00","2"
"498","1309","2","1174","2018-01-28 22:00:00","2018-02-02 22:00:00","3"
"499","1310","3","7762","2017-03-18 10:00:00","2017-03-22 10:00:00","1"
"500","1311","4","9828","2017-06-02 19:00:00","2017-06-03 19:00:00","1"
"500","1312","4","1156","2017-06-03 19:00:00","2017-06-07 19:00:00","2"
"500","1313","4","4183","2017-06-07 19:00:00","2017-06-08 19:00:00","3"
"501","1314","4","8745","2018-04-08 22:00:00","2018-04-10 22:00:00","1"
"501","1315","4","9344","2018-04-10 22:00:00","2018-04-12 22:00:00","2"
"501","1316","4","2777","2018-04-12 22:00:00","2018-04-14 22:00:00","3"
"501","1317","4","7151","2018-04-14 22:00:00","2018-04-18 22:00:00","4"
"502","1318","2","2978","2017-02-01 19:00:00","2017-02-02 19:00:00","1"
"502","1319","2","10278","2017-02-02 19:00:00","2017-02-07 19:00:00","2"
"502","1320","2","8273","2017-02-07 19:00:00","2017-02-09 19:00:00","3"
"502","1321","2","8358","2017-02-09 19:00:00","2017-02-11 19:00:00","4"
"503","1322","4","7108","2018-03-24 19:00:00","2018-03-28 19:00:00","1"
"504","1323","1","7938","2017-02-07 09:00:00","2017-02-12 09:00:00","1"
"504","1324","1","9157","2017-02-12 09:00:00","2017-02-16 09:00:00","2"
"504","1325","1","7069","2017-02-16 09:00:00","2017-02-19 09:00:00","3"
"505","1326","1","6043","2018-10-12 12:00:00","2018-10-14 12:00:00","1"
"506","1327","5","9296","2018-07-12 03:00:00","2018-07-13 03:00:00","1"
"507","1328","5","6377","2017-08-27 18:00:00","2017-08-30 18:00:00","1"
"507","1329","5","1654","2017-08-30 18:00:00","2017-09-04 18:00:00","2"
"507","1330","5","2928","2017-09-04 18:00:00","2017-09-08 18:00:00","3"
"507","1331","5","9863","2017-09-08 18:00:00","2017-09-12 18:00:00","4"
"507","1332","5","2701","2017-09-12 18:00:00","2017-09-14 18:00:00","5"
"508","1333","2","8614","2018-01-02 23:00:00","2018-01-06 23:00:00","1"
"508","1334","2","7358","2018-01-06 23:00:00","2018-01-08 23:00:00","2"
"508","1335","2","2320","2018-01-08 23:00:00","2018-01-11 23:00:00","3"
"508","1336","2","7607","2018-01-11 23:00:00","2018-01-12 23:00:00","4"
"509","1337","2","2323","2018-06-14 13:00:00","2018-06-18 13:00:00","1"
"509","1338","2","6771","2018-06-18 13:00:00","2018-06-19 13:00:00","2"
"509","1339","2","868","2018-06-19 13:00:00","2018-06-23 13:00:00","3"
"510","1340","2","3457","2017-03-04 19:00:00","2017-03-05 19:00:00","1"
"510","1341","2","2197","2017-03-05 19:00:00","2017-03-09 19:00:00","2"
"510","1342","2","7443","2017-03-09 19:00:00","2017-03-12 19:00:00","3"
"511","1343","4","6141","2018-04-08 08:00:00","2018-04-11 08:00:00","1"
"511","1344","4","10184","2018-04-11 08:00:00","2018-04-13 08:00:00","2"
"511","1345","4","9163","2018-04-13 08:00:00","2018-04-14 08:00:00","3"
"511","1346","4","2536","2018-04-14 08:00:00","2018-04-19 08:00:00","4"
"512","1347","3","3845","2018-09-28 12:00:00","2018-09-29 12:00:00","1"
"513","1348","4","3187","2017-07-18 04:00:00","2017-07-22 04:00:00","1"
"513","1349","4","1511","2017-07-22 04:00:00","2017-07-25 04:00:00","2"
"513","1350","4","1688","2017-07-25 04:00:00","2017-07-29 04:00:00","3"
"513","1351","4","1974","2017-07-29 04:00:00","2017-07-31 04:00:00","4"
"514","1352","4","7990","2018-05-18 01:00:00","2018-05-21 01:00:00","1"
"514","1353","4","9712","2018-05-21 01:00:00","2018-05-23 01:00:00","2"
"514","1354","4","7765","2018-05-23 01:00:00","2018-05-27 01:00:00","3"
"515","1355","2","5697","2018-07-16 11:00:00","2018-07-17 11:00:00","1"
"515","1356","2","4039","2018-07-17 11:00:00","2018-07-18 11:00:00","2"
"515","1357","2","1804","2018-07-18 11:00:00","2018-07-20 11:00:00","3"
"515","1358","2","4081","2018-07-20 11:00:00","2018-07-25 11:00:00","4"
"516","1359","5","6831","2017-11-06 22:00:00","2017-11-11 22:00:00","1"
"517","1360","5","7889","2017-04-15 07:00:00","2017-04-17 07:00:00","1"
"517","1361","5","8615","2017-04-17 07:00:00","2017-04-20 07:00:00","2"
"518","1362","4","467","2017-08-11 01:00:00","2017-08-15 01:00:00","1"
"518","1363","4","5695","2017-08-15 01:00:00","2017-08-20 01:00:00","2"
"519","1364","1","8105","2018-01-12 02:00:00","2018-01-16 02:00:00","1"
"519","1365","1","9464","2018-01-16 02:00:00","2018-01-17 02:00:00","2"
"520","1366","5","4739","2017-03-25 17:00:00","2017-03-27 17:00:00","1"
"520","1367","5","6994","2017-03-27 17:00:00","2017-03-31 17:00:00","2"
"520","1368","5","3226","2017-03-31 17:00:00","2017-04-05 17:00:00","3"
"520","1369","5","5639","2017-04-05 17:00:00","2017-04-08 17:00:00","4"
"521","1370","3","4282","2018-07-26 07:00:00","2018-07-27 07:00:00","1"
"522","1371","3","2097","2018-11-01 19:00:00","2018-11-06 19:00:00","1"
"523","1372","1","3799","2018-03-19 16:00:00","2018-03-20 16:00:00","1"
"523","1373","1","1125","2018-03-20 16:00:00","2018-03-25 16:00:00","2"
"523","1374","1","3938","2018-03-25 16:00:00","2018-03-26 16:00:00","3"
"523","1375","1","3527","2018-03-26 16:00:00","2018-03-29 16:00:00","4"
"524","1376","2","5359","2017-02-19 09:00:00","2017-02-22 09:00:00","1"
"524","1377","2","8820","2017-02-22 09:00:00","2017-02-24 09:00:00","2"
"524","1378","2","7300","2017-02-24 09:00:00","2017-02-27 09:00:00","3"
"524","1379","2","5254","2017-02-27 09:00:00","2017-02-28 09:00:00","4"
"524","1380","2","1760","2017-02-28 09:00:00","2017-03-02 09:00:00","5"
"525","1381","5","7620","2017-09-03 18:00:00","2017-09-06 18:00:00","1"
"525","1382","5","2240","2017-09-06 18:00:00","2017-09-09 18:00:00","2"
"525","1383","5","4059","2017-09-09 18:00:00","2017-09-12 18:00:00","3"
"525","1384","5","5718","2017-09-12 18:00:00","2017-09-13 18:00:00","4"
"526","1385","1","2759","2018-08-23 16:00:00","2018-08-26 16:00:00","1"
"526","1386","1","6800","2018-08-26 16:00:00","2018-08-27 16:00:00","2"
"527","1387","4","2650","2018-08-20 01:00:00","2018-08-21 01:00:00","1"
"527","1388","4","9653","2018-08-21 01:00:00","2018-08-25 01:00:00","2"
"528","1389","4","7029","2018-06-22 15:00:00","2018-06-23 15:00:00","1"
"529","1390","1","7722","2018-07-09 19:00:00","2018-07-13 19:00:00","1"
"529","1391","1","2982","2018-07-13 19:00:00","2018-07-18 19:00:00","2"
"529","1392","1","6413","2018-07-18 19:00:00","2018-07-19 19:00:00","3"
"529","1393","1","3176","2018-07-19 19:00:00","2018-07-22 19:00:00","4"
"529","1394","1","2638","2018-07-22 19:00:00","2018-07-23 19:00:00","5"
"530","1395","2","812","2017-01-01 12:00:00","2017-01-02 12:00:00","1"
"530","1396","2","5482","2017-01-02 12:00:00","2017-01-04 12:00:00","2"
"530","1397","2","8175","2017-01-04 12:00:00","2017-01-08 12:00:00","3"
"530","1398","2","6195","2017-01-08 12:00:00","2017-01-11 12:00:00","4"
"531","1399","1","8802","2018-03-21 11:00:00","2018-03-25 11:00:00","1"
"531","1400","1","2172","2018-03-25 11:00:00","2018-03-30 11:00:00","2"
"531","1401","1","9838","2018-03-30 11:00:00","2018-04-03 11:00:00","3"
"532","1402","1","6106","2018-02-25 18:00:00","2018-03-01 18:00:00","1"
"532","1403","1","3322","2018-03-01 18:00:00","2018-03-03 18:00:00","2"
"532","1404","1","4618","2018-03-03 18:00:00","2018-03-07 18:00:00","3"
"533","1405","1","3660","2018-10-02 11:00:00","2018-10-06 11:00:00","1"
"534","1406","5","4880","2017-06-13 11:00:00","2017-06-18 11:00:00","1"
"535","1407","3","2263","2017-10-18 07:00:00","2017-10-21 07:00:00","1"
"535","1408","3","10278","2017-10-21 07:00:00","2017-10-25 07:00:00","2"
"535","1409","3","2702","2017-10-25 07:00:00","2017-10-29 07:00:00","3"
"535","1410","3","4764","2017-10-29 07:00:00","2017-11-01 07:00:00","4"
"535","1411","3","8301","2017-11-01 07:00:00","2017-11-05 07:00:00","5"
"536","1412","5","9703","2017-07-12 02:00:00","2017-07-17 02:00:00","1"
"536","1413","5","730","2017-07-17 02:00:00","2017-07-22 02:00:00","2"
"536","1414","5","7268","2017-07-22 02:00:00","2017-07-26 02:00:00","3"
"536","1415","5","328","2017-07-26 02:00:00","2017-07-27 02:00:00","4"
"537","1416","1","392","2017-10-07 04:00:00","2017-10-11 04:00:00","1"
"538","1417","4","2734","2017-04-28 12:00:00","2017-04-29 12:00:00","1"
"538","1418","4","3229","2017-04-29 12:00:00","2017-05-02 12:00:00","2"
"539","1419","4","6643","2017-02-02 19:00:00","2017-02-07 19:00:00","1"
"539","1420","4","6285","2017-02-07 19:00:00","2017-02-09 19:00:00","2"
"539","1421","4","5915","2017-02-09 19:00:00","2017-02-12 19:00:00","3"
"539","1422","4","702","2017-02-12 19:00:00","2017-02-13 19:00:00","4"
"540","1423","4","5705","2018-08-12 15:00:00","2018-08-13 15:00:00","1"
"540","1424","4","3216","2018-08-13 15:00:00","2018-08-17 15:00:00","2"
"540","1425","4","10151","2018-08-17 15:00:00","2018-08-18 15:00:00","3"
"540","1426","4","9617","2018-08-18 15:00:00","2018-08-19 15:00:00","4"
"541","1427","3","2508","2018-05-03 02:00:00","2018-05-04 02:00:00","1"
"541","1428","3","8693","2018-05-04 02:00:00","2018-05-08 02:00:00","2"
"541","1429","3","1177","2018-05-08 02:00:00","2018-05-09 02:00:00","3"
"541","1430","3","3541","2018-05-09 02:00:00","2018-05-10 02:00:00","4"
"541","1431","3","881","2018-05-10 02:00:00","2018-05-13 02:00:00","5"
"542","1432","1","5555","2018-09-01 03:00:00","2018-09-02 03:00:00","1"
"543","1433","4","3847","2017-11-25 21:00:00","2017-11-26 21:00:00","1"
"544","1434","2","2210","2017-07-12 21:00:00","2017-07-15 21:00:00","1"
"544","1435","2","4399","2017-07-15 21:00:00","2017-07-17 21:00:00","2"
"544","1436","2","8736","2017-07-17 21:00:00","2017-07-20 21:00:00","3"
"544","1437","2","1924","2017-07-20 21:00:00","2017-07-23 21:00:00","4"
"545","1438","4","10167","2018-05-29 12:00:00","2018-06-03 12:00:00","1"
"545","1439","4","1394","2018-06-03 12:00:00","2018-06-04 12:00:00","2"
"545","1440","4","6944","2018-06-04 12:00:00","2018-06-07 12:00:00","3"
"545","1441","4","629","2018-06-07 12:00:00","2018-06-11 12:00:00","4"
"546","1442","3","6684","2018-01-04 21:00:00","2018-01-07 21:00:00","1"
"546","1443","3","4191","2018-01-07 21:00:00","2018-01-12 21:00:00","2"
"547","1444","2","4655","2017-12-17 06:00:00","2017-12-21 06:00:00","1"
"547","1445","2","8907","2017-12-21 06:00:00","2017-12-22 06:00:00","2"
"548","1446","1","9278","2017-11-06 14:00:00","2017-11-09 14:00:00","1"
"548","1447","1","3156","2017-11-09 14:00:00","2017-11-14 14:00:00","2"
"548","1448","1","9124","2017-11-14 14:00:00","2017-11-17 14:00:00","3"
"548","1449","1","1772","2017-11-17 14:00:00","2017-11-21 14:00:00","4"
"549","1450","5","7197","2018-04-12 07:00:00","2018-04-16 07:00:00","1"
"549","1451","5","4319","2018-04-16 07:00:00","2018-04-21 07:00:00","2"
"550","1452","5","3798","2017-03-02 22:00:00","2017-03-05 22:00:00","1"
"550","1453","5","8060","2017-03-05 22:00:00","2017-03-10 22:00:00","2"
"550","1454","5","5127","2017-03-10 22:00:00","2017-03-15 22:00:00","3"
"550","1455","5","8506","2017-03-15 22:00:00","2017-03-18 22:00:00","4"
"551","1456","4","455","2017-05-13 23:00:00","2017-05-17 23:00:00","1"
"551","1457","4","6805","2017-05-17 23:00:00","2017-05-22 23:00:00","2"
"551","1458","4","5955","2017-05-22 23:00:00","2017-05-26 23:00:00","3"
"551","1459","4","3609","2017-05-26 23:00:00","2017-05-30 23:00:00","4"
"551","1460","4","7921","2017-05-30 23:00:00","2017-06-02 23:00:00","5"
"552","1461","3","5835","2017-05-09 10:00:00","2017-05-10 10:00:00","1"
"553","1462","3","1937","2017-06-28 11:00:00","2017-07-03 11:00:00","1"
"553","1463","3","6173","2017-07-03 11:00:00","2017-07-05 11:00:00","2"
"553","1464","3","1693","2017-07-05 11:00:00","2017-07-06 11:00:00","3"
"554","1465","4","1957","2018-08-14 18:00:00","2018-08-17 18:00:00","1"
"555","1466","1","3041","2018-03-19 01:00:00","2018-03-22 01:00:00","1"
"556","1467","5","4022","2018-02-19 23:00:00","2018-02-23 23:00:00","1"
"556","1468","5","2050","2018-02-23 23:00:00","2018-02-28 23:00:00","2"
"556","1469","5","1300","2018-02-28 23:00:00","2018-03-05 23:00:00","3"
"556","1470","5","8559","2018-03-05 23:00:00","2018-03-07 23:00:00","4"
"556","1471","5","7671","2018-03-07 23:00:00","2018-03-09 23:00:00","5"
"557","1472","5","1518","2017-07-26 03:00:00","2017-07-27 03:00:00","1"
"558","1473","2","8157","2018-11-24 22:00:00","2018-11-25 22:00:00","1"
"558","1474","2","3688","2018-11-25 22:00:00","2018-11-27 22:00:00","2"
"559","1475","5","5672","2018-03-20 04:00:00","2018-03-23 04:00:00","1"
"559","1476","5","8629","2018-03-23 04:00:00","2018-03-28 04:00:00","2"
"559","1477","5","4609","2018-03-28 04:00:00","2018-03-29 04:00:00","3"
"560","1478","1","10035","2018-02-06 15:00:00","2018-02-09 15:00:00","1"
"560","1479","1","456","2018-02-09 15:00:00","2018-02-12 15:00:00","2"
"561","1480","3","4569","2018-01-03 16:00:00","2018-01-04 16:00:00","1"
"561","1481","3","7599","2018-01-04 16:00:00","2018-01-07 16:00:00","2"
"561","1482","3","7473","2018-01-07 16:00:00","2018-01-12 16:00:00","3"
"561","1483","3","8696","2018-01-12 16:00:00","2018-01-13 16:00:00","4"
"561","1484","3","4520","2018-01-13 16:00:00","2018-01-14 16:00:00","5"
"562","1485","2","4155","2017-01-20 06:00:00","2017-01-23 06:00:00","1"
"562","1486","2","6614","2017-01-23 06:00:00","2017-01-28 06:00:00","2"
"563","1487","1","8969","2018-06-12 22:00:00","2018-06-15 22:00:00","1"
"563","1488","1","540","2018-06-15 22:00:00","2018-06-20 22:00:00","2"
"563","1489","1","8976","2018-06-20 22:00:00","2018-06-23 22:00:00","3"
"564","1490","4","2157","2017-01-19 18:00:00","2017-01-23 18:00:00","1"
"565","1491","1","6110","2018-03-22 12:00:00","2018-03-27 12:00:00","1"
"565","1492","1","771","2018-03-27 12:00:00","2018-03-29 12:00:00","2"
"565","1493","1","897","2018-03-29 12:00:00","2018-04-02 12:00:00","3"
"566","1494","4","4228","2017-09-19 03:00:00","2017-09-22 03:00:00","1"
"567","1495","2","5448","2018-11-26 02:00:00","2018-11-30 02:00:00","1"
"567","1496","2","8308","2018-11-30 02:00:00","2018-12-03 02:00:00","2"
"567","1497","2","3437","2018-12-03 02:00:00","2018-12-08 02:00:00","3"
"568","1498","3","10110","2017-08-15 06:00:00","2017-08-17 06:00:00","1"
"568","1499","3","5550","2017-08-17 06:00:00","2017-08-22 06:00:00","2"
"568","1500","3","682","2017-08-22 06:00:00","2017-08-23 06:00:00","3"
"568","1501","3","2162","2017-08-23 06:00:00","2017-08-28 06:00:00","4"
"568","1502","3","7551","2017-08-28 06:00:00","2017-09-02 06:00:00","5"
"569","1503","2","7757","2017-10-15 01:00:00","2017-10-19 01:00:00","1"
"569","1504","2","3110","2017-10-19 01:00:00","2017-10-22 01:00:00","2"
"570","1505","1","4736","2018-11-06 09:00:00","2018-11-10 09:00:00","1"
"571","1506","4","4054","2017-11-09 12:00:00","2017-11-13 12:00:00","1"
"571","1507","4","9116","2017-11-13 12:00:00","2017-11-17 12:00:00","2"
"571","1508","4","6061","2017-11-17 12:00:00","2017-11-19 12:00:00","3"
"572","1509","4","3784","2017-12-04 15:00:00","2017-12-06 15:00:00","1"
"572","1510","4","368","2017-12-06 15:00:00","2017-12-09 15:00:00","2"
"573","1511","1","1797","2017-09-02 01:00:00","2017-09-05 01:00:00","1"
"573","1512","1","4309","2017-09-05 01:00:00","2017-09-10 01:00:00","2"
"573","1513","1","1413","2017-09-10 01:00:00","2017-09-14 01:00:00","3"
"574","1514","4","1976","2018-06-01 20:00:00","2018-06-04 20:00:00","1"
"575","1515","1","7420","2017-02-24 14:00:00","2017-03-01 14:00:00","1"
"576","1516","4","4872","2018-07-01 15:00:00","2018-07-04 15:00:00","1"
"576","1517","4","1509","2018-07-04 15:00:00","2018-07-07 15:00:00","2"
"576","1518","4","9042","2018-07-07 15:00:00","2018-07-09 15:00:00","3"
"576","1519","4","8222","2018-07-09 15:00:00","2018-07-13 15:00:00","4"
"577","1520","1","10157","2017-01-16 10:00:00","2017-01-21 10:00:00","1"
"577","1521","1","9111","2017-01-21 10:00:00","2017-01-22 10:00:00","2"
"577","1522","1","6757","2017-01-22 10:00:00","2017-01-27 10:00:00","3"
"577","1523","1","3648","2017-01-27 10:00:00","2017-01-28 10:00:00","4"
"578","1524","1","9658","2017-06-17 01:00:00","2017-06-18 01:00:00","1"
"579","1525","1","8799","2018-02-08 05:00:00","2018-02-09 05:00:00","1"
"580","1526","2","4104","2017-12-02 12:00:00","2017-12-06 12:00:00","1"
"580","1527","2","1896","2017-12-06 12:00:00","2017-12-10 12:00:00","2"
"580","1528","2","3253","2017-12-10 12:00:00","2017-12-13 12:00:00","3"
"580","1529","2","7575","2017-12-13 12:00:00","2017-12-17 12:00:00","4"
"581","1530","3","2693","2018-10-02 05:00:00","2018-10-03 05:00:00","1"
"581","1531","3","2050","2018-10-03 05:00:00","2018-10-05 05:00:00","2"
"581","1532","3","5416","2018-10-05 05:00:00","2018-10-06 05:00:00","3"
"582","1533","1","6517","2018-04-18 21:00:00","2018-04-21 21:00:00","1"
"582","1534","1","1245","2018-04-21 21:00:00","2018-04-22 21:00:00","2"
"583","1535","4","7600","2018-12-13 10:00:00","2018-12-17 10:00:00","1"
"583","1536","4","5327","2018-12-17 10:00:00","2018-12-21 10:00:00","2"
"583","1537","4","5202","2018-12-21 10:00:00","2018-12-23 10:00:00","3"
"583","1538","4","3405","2018-12-23 10:00:00","2018-12-27 10:00:00","4"
"584","1539","3","2830","2018-05-02 06:00:00","2018-05-07 06:00:00","1"
"585","1540","3","10074","2018-08-03 01:00:00","2018-08-04 01:00:00","1"
"585","1541","3","7746","2018-08-04 01:00:00","2018-08-09 01:00:00","2"
"586","1542","1","10134","2017-08-20 14:00:00","2017-08-25 14:00:00","1"
"587","1543","2","908","2017-10-09 22:00:00","2017-10-12 22:00:00","1"
"587","1544","2","3385","2017-10-12 22:00:00","2017-10-17 22:00:00","2"
"588","1545","1","8607","2018-10-07 12:00:00","2018-10-12 12:00:00","1"
"588","1546","1","7366","2018-10-12 12:00:00","2018-10-16 12:00:00","2"
"588","1547","1","7825","2018-10-16 12:00:00","2018-10-21 12:00:00","3"
"589","1548","2","5784","2018-02-15 08:00:00","2018-02-17 08:00:00","1"
"589","1549","2","7588","2018-02-17 08:00:00","2018-02-19 08:00:00","2"
"589","1550","2","1596","2018-02-19 08:00:00","2018-02-21 08:00:00","3"
"589","1551","2","5577","2018-02-21 08:00:00","2018-02-25 08:00:00","4"
"590","1552","4","5150","2018-12-19 23:00:00","2018-12-23 23:00:00","1"
"590","1553","4","9085","2018-12-23 23:00:00","2018-12-24 23:00:00","2"
"590","1554","4","7172","2018-12-24 23:00:00","2018-12-25 23:00:00","3"
"591","1555","1","521","2017-12-07 16:00:00","2017-12-10 16:00:00","1"
"591","1556","1","2019","2017-12-10 16:00:00","2017-12-12 16:00:00","2"
"591","1557","1","3946","2017-12-12 16:00:00","2017-12-16 16:00:00","3"
"591","1558","1","6793","2017-12-16 16:00:00","2017-12-21 16:00:00","4"
"591","1559","1","6480","2017-12-21 16:00:00","2017-12-22 16:00:00","5"
"592","1560","3","7076","2018-09-24 20:00:00","2018-09-27 20:00:00","1"
"592","1561","3","2057","2018-09-27 20:00:00","2018-10-02 20:00:00","2"
"592","1562","3","9954","2018-10-02 20:00:00","2018-10-04 20:00:00","3"
"592","1563","3","7074","2018-10-04 20:00:00","2018-10-07 20:00:00","4"
"592","1564","3","8036","2018-10-07 20:00:00","2018-10-09 20:00:00","5"
"593","1565","2","1087","2017-09-26 09:00:00","2017-10-01 09:00:00","1"
"593","1566","2","3435","2017-10-01 09:00:00","2017-10-06 09:00:00","2"
"593","1567","2","4660","2017-10-06 09:00:00","2017-10-11 09:00:00","3"
"593","1568","2","7634","2017-10-11 09:00:00","2017-10-14 09:00:00","4"
"593","1569","2","5274","2017-10-14 09:00:00","2017-10-16 09:00:00","5"
"594","1570","1","1332","2017-09-04 20:00:00","2017-09-05 20:00:00","1"
"594","1571","1","939","2017-09-05 20:00:00","2017-09-10 20:00:00","2"
"594","1572","1","10254","2017-09-10 20:00:00","2017-09-12 20:00:00","3"
"594","1573","1","2141","2017-09-12 20:00:00","2017-09-13 20:00:00","4"
"595","1574","2","2438","2018-03-21 16:00:00","2018-03-25 16:00:00","1"
"595","1575","2","3377","2018-03-25 16:00:00","2018-03-30 16:00:00","2"
"595","1576","2","1268","2018-03-30 16:00:00","2018-04-01 16:00:00","3"
"596","1577","1","2220","2018-05-08 20:00:00","2018-05-09 20:00:00","1"
"597","1578","1","5700","2018-04-10 17:00:00","2018-04-14 17:00:00","1"
"597","1579","1","9492","2018-04-14 17:00:00","2018-04-15 17:00:00","2"
"597","1580","1","9779","2018-04-15 17:00:00","2018-04-20 17:00:00","3"
"597","1581","1","3512","2018-04-20 17:00:00","2018-04-25 17:00:00","4"
"598","1582","2","9742","2017-12-20 06:00:00","2017-12-22 06:00:00","1"
"598","1583","2","5021","2017-12-22 06:00:00","2017-12-26 06:00:00","2"
"598","1584","2","1370","2017-12-26 06:00:00","2017-12-28 06:00:00","3"
"598","1585","2","7354","2017-12-28 06:00:00","2017-12-29 06:00:00","4"
"599","1586","3","6006","2017-12-25 01:00:00","2017-12-30 01:00:00","1"
"599","1587","3","9266","2017-12-30 01:00:00","2018-01-01 01:00:00","2"
"599","1588","3","4446","2018-01-01 01:00:00","2018-01-03 01:00:00","3"
"599","1589","3","4567","2018-01-03 01:00:00","2018-01-06 01:00:00","4"
"600","1590","4","685","2017-02-22 07:00:00","2017-02-25 07:00:00","1"
"600","1591","4","3726","2017-02-25 07:00:00","2017-03-02 07:00:00","2"
"601","1592","1","7135","2018-06-24 18:00:00","2018-06-25 18:00:00","1"
"602","1593","5","6267","2018-11-21 07:00:00","2018-11-22 07:00:00","1"
"603","1594","1","2346","2018-06-05 17:00:00","2018-06-08 17:00:00","1"
"603","1595","1","6902","2018-06-08 17:00:00","2018-06-10 17:00:00","2"
"603","1596","1","6152","2018-06-10 17:00:00","2018-06-12 17:00:00","3"
"603","1597","1","6623","2018-06-12 17:00:00","2018-06-15 17:00:00","4"
"604","1598","5","4974","2018-08-21 19:00:00","2018-08-22 19:00:00","1"
"604","1599","5","1230","2018-08-22 19:00:00","2018-08-24 19:00:00","2"
"605","1600","2","8888","2017-02-19 11:00:00","2017-02-24 11:00:00","1"
"606","1601","1","6447","2018-09-14 05:00:00","2018-09-18 05:00:00","1"
"606","1602","1","4562","2018-09-18 05:00:00","2018-09-20 05:00:00","2"
"606","1603","1","4172","2018-09-20 05:00:00","2018-09-24 05:00:00","3"
"607","1604","3","6833","2018-06-05 03:00:00","2018-06-09 03:00:00","1"
"607","1605","3","3595","2018-06-09 03:00:00","2018-06-13 03:00:00","2"
"607","1606","3","6894","2018-06-13 03:00:00","2018-06-15 03:00:00","3"
"607","1607","3","8733","2018-06-15 03:00:00","2018-06-17 03:00:00","4"
"608","1608","3","2813","2018-03-19 21:00:00","2018-03-22 21:00:00","1"
"608","1609","3","9272","2018-03-22 21:00:00","2018-03-25 21:00:00","2"
"608","1610","3","283","2018-03-25 21:00:00","2018-03-26 21:00:00","3"
"608","1611","3","1034","2018-03-26 21:00:00","2018-03-27 21:00:00","4"
"608","1612","3","4710","2018-03-27 21:00:00","2018-03-31 21:00:00","5"
"609","1613","1","244","2017-02-11 03:00:00","2017-02-12 03:00:00","1"
"609","1614","1","8342","2017-02-12 03:00:00","2017-02-16 03:00:00","2"
"610","1615","5","8906","2017-12-28 06:00:00","2018-01-01 06:00:00","1"
"610","1616","5","4829","2018-01-01 06:00:00","2018-01-05 06:00:00","2"
"610","1617","5","5268","2018-01-05 06:00:00","2018-01-10 06:00:00","3"
"611","1618","1","902","2018-10-08 03:00:00","2018-10-12 03:00:00","1"
"611","1619","1","8531","2018-10-12 03:00:00","2018-10-13 03:00:00","2"
"611","1620","1","1210","2018-10-13 03:00:00","2018-10-18 03:00:00","3"
"611","1621","1","9859","2018-10-18 03:00:00","2018-10-21 03:00:00","4"
"612","1622","1","9775","2017-12-09 03:00:00","2017-12-10 03:00:00","1"
"612","1623","1","2446","2017-12-10 03:00:00","2017-12-14 03:00:00","2"
"612","1624","1","7307","2017-12-14 03:00:00","2017-12-17 03:00:00","3"
"613","1625","3","1121","2018-04-25 05:00:00","2018-04-28 05:00:00","1"
"613","1626","3","1437","2018-04-28 05:00:00","2018-05-02 05:00:00","2"
"613","1627","3","9596","2018-05-02 05:00:00","2018-05-03 05:00:00","3"
"613","1628","3","7436","2018-05-03 05:00:00","2018-05-06 05:00:00","4"
"614","1629","2","10289","2018-01-01 09:00:00","2018-01-03 09:00:00","1"
"614","1630","2","5832","2018-01-03 09:00:00","2018-01-05 09:00:00","2"
"614","1631","2","7665","2018-01-05 09:00:00","2018-01-08 09:00:00","3"
"614","1632","2","3933","2018-01-08 09:00:00","2018-01-09 09:00:00","4"
"614","1633","2","5236","2018-01-09 09:00:00","2018-01-13 09:00:00","5"
