"앙카라","TR","39.9333635","32.8597419","ChIJsS1zINVH0xQRjSuEwLBX3As","터키 앙카라","40.076332","33.007056","39.7304211","32.5184735","908fdf0efc46fb81721d9b06ff54ee23e8703a4f"
"발리케서","TR","39.65329759999999","27.8903423","ChIJ1za7izsAtxQRaur0-EkJbuo","터키 발리케시르 주 발리케서","39.683234","27.9411921","39.61241090000001","27.8383129","cc51c7920603551258eeeb680a68e03f49a5acce"
"Bartın","TR","41.637602","32.333811","ChIJTfuoXjNym0ARr32x03SgIHg","Bartın, Bartın Merkez/바르틴 주 터키","41.654625","32.371593","41.604933","32.3046409","2a5f69bc780a323cfd9ccb526a18d97124d8e60f"
"뒤즈제","TR","40.83872","31.162609","ChIJIdQ2ZRugnUAR1_iMViKm0OE","터키 뒤즈제 주 Düzce Merkez, 뒤즈제","40.886112","31.188368","40.820133","31.116829","7d36f6a274d85c6c6b49d1969019ca28fc2d3e00"
"종굴다크","TR","41.45352099999999","31.78938","ChIJ55YS6UN8nEARlDeEbeoNCCQ","터키 종굴다크 Zonguldak Merkez, 종굴다크","41.495178","31.874241","41.42287","31.7260801","ded7a1626bc7cf68259d418411883b7bf82b799b"
"에스키셰히르","TR","39.7667061","30.52563109999999","ChIJXw4MIgg-zBQRCJoEOFk5ibw","터키 에스키셰히르 주 에스키셰히르","39.828122","30.680574","39.702564","30.409055","8bd37261bbfb70fd7b5a6559359d2a01bdcf3077"
"Adapazari","TR","40.788855","30.405954","ChIJ51r72zP2nUARKnLKITxPq50","Adapazari, Karaosman Mahallesi, 54100 아다파자리/사카리아 터키","40.7973024","30.4219614","40.7804065","30.3899466","a5473bcf95c7a3c83d42e92ee97dd749b1d987f5"
"이즈미트","TR","40.7654408","29.9408089","ChIJnftLZGZPyxQRuX5rWOcOaYI","터키 코자엘리 이즈미트","40.805401","30.014834","40.736827","29.8541681","d902035cc6023b4171849eaafacccdb201e8d76a"
"얄로바","TR","40.654895","29.284186","ChIJsUxrKMz6yhQR0NHF-Jm1CrY","터키 얄로와 Yalova Merkez, 얄로바","40.66774710000001","29.3222531","40.619459","29.2101229","84b84a0ef6c36447eb42cdb2151d71fb4768029c"
"빌레지크","TR","40.142573","29.97933","ChIJf7gS0fmPyxQRHyPJFrAEArw","터키 빌레지크 주 Bilecik Merkez, 빌레지크","40.2001","29.991397","40.12762","29.957953","1a2f5228fb04025f37728ef2b4d1cae8f5d1c12a"
"이스탄불","TR","41.0082376","28.9783589","ChIJawhoAASnyhQR0LABvJj-zOE","터키 이스탄불 주 이스탄불","41.199239","29.4288049","40.811404","28.595554","f8837dbe3fd95c9dcd9519b75e8a39159c205c3d"
"데니즐리","TR","37.7830159","29.0963328","ChIJaWo6NbE_xxQRrmgg5v5jMy4","터키 데니즐리 주 Kumkısık Mahallesi, 데니즐리","37.8434867","29.1701541","37.7223328","28.9931391","c247a6b5d4124799da5607e7892e1e000242db6b"
"무글라","TR","37.215374","28.363394","ChIJv_ZssQlyvxQRwcF6HNYppfs","터키 48000 물라 주 Menteşe, 무글라","37.2251649","28.386186","37.1951139","28.342408","f4d58cbadf5d70fb057201c69f01599a4c3537cc"
"테키르다","TR","40.9780919","27.511674","ChIJ5eQYTB1gtBQRG8tXDBwuVww","터키 테키르다 주 Süleymanpaşa, 테키르다","40.9995439","27.6462521","40.920071","27.4698089","5e115e61f83db713c656a26c2c9d3dee76cc904e"
"퀴타히아","TR","39.4199547","29.985732","ChIJI-RiFRdIyRQRPLnh7efEV3M","터키 퀴타히아 주 Kütahya Merkez, 퀴타히아","39.448665","30.0531131","39.3834734","29.9209689","5218c901fcf29a5145f3466e9e88450af2055af5"
"키르클라렐리","TR","41.735472","27.224369","ChIJvXj4121Tp0ARpoPVttOcTiw","터키 키르클라렐리 주 Kırklareli Merkez, 키르클라렐리","41.7603771","27.244107","41.712183","27.191653","c326705f5c6cc6712aeaeee6a007765a800db309"
"우샤크","TR","38.6742286","29.4058825","ChIJMYAOcNl_yBQRo7v5LbfF4ek","터키 우샤크 주 Uşak Merkez, 우샤크","38.7050247","29.456464","38.6333519","29.355936","0c347502bd28e3f12d86be760e2121881adce1d6"
"Söke","TR","37.75196100000001","27.405666","ChIJdUndD_S6vhQRX7xHw4XCHxw","Söke, 아이딘 주 터키","37.773554","27.442764","37.731684","27.384035","392537bdd42c1f4ccf78009ec71ccbd336002466"
"안타키아","TR","36.2022842","36.1613221","ChIJYUcet0rCJRURcqsbjXqFUZE","터키 하떠이 안타키아 Küçükdalyan Mahallesi, 안타키아","36.27726","36.231053","36.16479","36.100205","ad5180e7093e03734637fafb527085b79a550f01"
"말라티아","TR","38.3553627","38.33352470000001","ChIJrUs8kuQ2dkARG0hf3kjsU6A","터키 말라티아","38.3929211","38.380223","38.312895","38.1716921","f18d24f54f6ce8834935e1678b17642072f5fc78"
"엘라지","TR","38.674816","39.22251500000001","ChIJl_bqdmzAdkAROS89ihG02hI","터키 엘라지 주 Elâzığ Merkez, 엘라지","38.6973751","39.2757399","38.631944","39.120564","c843fc872dcc6cc16b524af599884fcc5b0db591"
"아르트빈","TR","41.180937","41.820819","ChIJJfuChi12aEARTAYe3vE_DiU","터키 아르트빈 Artvin Merkez, 아르트빈","41.191183","41.8369381","41.168135","41.79922200000001","4358d24ebe26f4a32a30c9a0ead25cb8d72960b5"
"시르나크","TR","37.518974","42.453714","ChIJ9TCKoDJUCUARFXCS01DHfAo","터키 73000 쉬르낙 Şırnak Merkez, 시르나크","37.53534","42.472155","37.50877699999999","42.44061610000001","6cfb4b99395f46328b818abc23c9f9523cca70c7"
"하카리","TR","37.577427","43.736782","ChIJ2YgEoTkAD0ARFY4hBArBe20","터키 하카리 주 Hakkâri Merkez, 하카리","37.592381","43.7545941","37.55617489999999","43.71499","d0e065a0a1a5c5f480e379a9aefcb2385baa86c2"
"Samandağ","TR","36.086992","35.968537","ChIJrZAoeqTWJRUR6LbkKfxr1oo","Samandağ, 하떠이 터키","36.11039","35.9990498","36.05560200000001","35.939746","b4fd1b1ca097eaf0b9e8a8254ba2b217201dc866"
"귀뮈샤네","TR","40.460825","39.480321","ChIJWdgEzuAbZUAR2JH5cwAR00M","터키 귀뮈샤네 주 Gümüşhane Merkez, 귀뮈샤네","40.468667","39.5207309","40.428158","39.458649","d2b111a70094ca8b3dccc897ab1f46dc9d951f7b"
"툰젤리","TR","39.10617","39.548259","ChIJF8heFhsicUARjNpattaCqP0","터키 62000 툰젤리 주 Tunceli Merkez, 툰젤리","39.118647","39.557162","39.067998","39.5122501","cd7324e7b1402f8cc56d87237ef2e5451a8f529d"
"Bayburt","TR","40.26032","40.228048","ChIJec7pdaiHb0ARP1qTZOYy79g","Bayburt, 69000 Bayburt Merkez/바이부르트 주 터키","40.282803","40.259813","40.2354259","40.19289300000001","c4b3da7c4e9a9e8428716fd9a171945586d91bd5"
"에르진잔","TR","39.746797","39.491124","ChIJ6x1TAMkMcEARqecCE27euB8","터키 에르진잔 Erzincan Merkez, 에르진잔","39.781213","39.547508","39.712936","39.4603089","25d3562436e51c6d03cce19f3a9b728c7a5b44c5"
"이즈미르","TR","38.423734","27.142826","ChIJzcpip2LYuxQR_uicpaG7jGI","터키 이즈미르 주 이즈미르","38.5452371","27.304485","38.290113","26.8549491","83d641f0d0d34c2ad765a67bb1a40443048276a3"
"카르스","TR","40.6013378","43.0974525","ChIJZyJzzdmOaUARFtKE6RdRbQQ","터키 36000 카르스 Kars Merkez, 카르스","40.6233371","43.13252380000001","40.570057","43.071051","c8443e90c3bd0f8e6be3f1c4c1c7daf080df6517"
"디야르바키르","TR","37.9249733","40.2109826","ChIJa8S6CqgfdUARLIUQkycMB1M","터키 디야르바키르 주 디야르바키르","37.979755","40.24692","37.8658299","40.0784359","66f79fbd0949a443a88f35ad32e400a1a04e85c9"
"에르주룸","TR","39.9054993","41.2658236","ChIJ8ZTrpShfbkARhvu7atU_DgE","터키 에르주름 에르주룸","39.955924","41.3105769","39.867876","41.21645609999999","a241843d4e72bfce9796513dceede6ec88b93bf2"
"Lüleburgaz","TR","41.402742","27.365646","ChIJjUO0ZLSktBQR7dsoDhapPGo","Lüleburgaz, 키르클라렐리 주 터키","41.422552","27.3835179","41.386066","27.33402","2e45d4188ab52b81e97ad3b20a88e22654c8d82e"
"차나칼레","TR","40.14671999999999","26.408587","ChIJPy9KIdipsRQRfy_iAzfr64w","터키 차나칼레 주 Çanakkale Merkez, 차나칼레","40.17119599999999","26.468447","40.0899208","26.3857389","d68137bbf7ad846256ac513750140e7c0eaa1589"
"메르신","TR","36.8121041","34.6414811","ChIJn26-wKT0JxURd30e-LHyvk0","터키 메르신 주 Akdeniz, 메르신","36.853396","34.7064229","36.6320343","34.3513889","f869231325f0e4a0c1fa4ca4b4b196de1973c0b6"
"타르수스","TR","36.9165612","34.8952102","ChIJU7dEGl3eJxURQAnyblmGuvw","터키 메르신 주 타르수스","36.9496259","34.943895","36.896186","34.850068","b2b2f975aca7f763d6d69f68a84e897f1bd04188"
"Tatvan","TR","38.501998","42.2812761","ChIJbQzbPss-DUARmwdE4NmEV0M","Tatvan, 13200 Tatvan/비틀리스 주 터키","38.537657","42.3210829","38.46985","42.261588","6b14f2dd4b8eecca287abcc6dbccc991632a08f3"
"Nusaybin","TR","37.0696439","41.213997","ChIJy-PmO9cPCkARZ4iqwGNE7sU","Nusaybin, 47300 Nusaybin/마르딘 터키","37.10248800000001","41.2508009","37.064952","41.195017","0583c2242efd2f9ed885107ed4ad63f8e847b743"
"오르두","TR","40.986166","37.8797209","ChIJ1VEQg-ghY0AR3Tzxtar7We8","터키 오르두 주 오르두","41.038519","38.020617","40.9485411","37.791735","e9a70bcc7dfc01a4878a96b6e832f60d4ca9782d"
"시이르트","TR","37.927404","41.94197800000001","ChIJS4f14qiHDEARInKCCf-ODQs","터키 시르트 Siirt Merkez, 시이르트","37.949366","41.9638649","37.911382","41.902909","9fe7e63074c290d7c849b22a17d44497fcf5d44c"
"Ereğli","TR","37.512316","34.048806","ChIJRYgpNZeW1xQRnUzuREDKPqE","Ereğli, 코니아 터키","37.547065","34.098923","37.469078","33.998678","960a997dcb461508220b72d5b81b7a630ab33870"
"샨리우르파","TR","37.1674039","38.7955149","ChIJkZBh3OtxNBURbEYJtxaFeI4","터키 샨리우르파 주 샨리우르파","37.2333711","38.891956","37.100904","38.7596942","7a63fc0db30efbc4fd80e64b12d81ec52589e562"
"포트오브스페인","TT","10.6549013","-61.50192559999999","ChIJScNLF94HNowRhUINFlP23t0","트리니다드 토바고 포트오브스페인","10.7038128","-61.4685058","10.6339524","-61.5595721","11f22034e715910acb0d8ef578fbdedbd6357341"
"차과나스","TT","10.5168387","-61.4114482","ChIJax_hyHv5NYwRDC9CAYfTwcI","트리니다드 토바고 차과나스","10.5251973","-61.4072602","10.500756","-61.43182410000001","c50224c6224932a26bc269c33ffdd42817052b36"
"쿠바","TT","10.4320215","-61.4493842","ChIJEefBqqDxNYwRXjfmYrQunx4","트리니다드 토바고 쿠바","10.4656991","-61.41374579999999","10.4107904","-61.49811750000001","58f3673cfcdbf23d1edb99d915adb51e5da20626"
"디에고 마틴","TT","10.7362286","-61.5544836","ChIJZamUNiQJNowRhDv8vzrG8OM","트리니다드 토바고 디에고 마틴","10.7489932","-61.5375138","10.6795544","-61.57562249999999","34a75b4686f60328ffeaf1e21740d0a2672d473a"
"포인트 포틴","TT","10.1702737","-61.67133860000001","ChIJc1Nky_OXNYwRspvgbEP6u_w","트리니다드 토바고 포인트 포틴","10.2048491","-61.63496379999999","10.1410868","-61.7073835","64392903e4375653d8ecac4884af7b1a3e9a88a0"
"프린스 타운","TT","10.2659505","-61.37643809999999","ChIJd0Aga_-KNYwRee952strF4U","트리니다드 토바고 프린스 타운","10.2699263","-61.37228200000001","10.261475","-61.38231150000001","12eb4fcb12e5440dc0f8c5d568fa76c936b87f74"
"리오 클라로","TT","-22.4149023","-47.5651394","ChIJfe23M6jbx5QRYZpjPIod8O8","브라질 상파울루 주 Rio Claro, 리오 클라로","-22.2443104","-47.4650299","-22.5477904","-47.6670377","aa24e08bb18499fb281483d0b581032911e8c1ef"
"샌 페르난두","TT","10.2905853","-61.4493842","ChIJh7LAtvuMNYwR9kOLxnOl9PE","트리니다드 토바고 샌 페르난두","10.3109926","-61.4386368","10.268303","-61.47339809999999","3c2659d7cf170fefa68e5d750639099f8df4240c"
"상그레 그랜드","TT","10.5852939","-61.1315813","ChIJvyBu9UUdSowRG79UeBAVtwc","트리니다드 토바고 상그레 그랜드","10.5969313","-61.1207323","10.5807365","-61.15023300000001","bdfe75ad583b76ea4a5d1577caffce7519cd1059"
"스카버러","TT","43.7764258","-79.2317521","ChIJCbZmnl7Q1IkRe4BHJM5jbvA","캐나다 온타리오 토론토 스카버러","43.8554447","-79.1161286","43.671154","-79.341341","fadb07baea9fd0c7055abf2a4b6f7c3725078be8"
"시파리아","TT","10.0910494","-61.5252827","ChIJX-MOYEmFNYwRvarbDmfSixY","트리니다드 토바고 시파리아","10.1694107","-61.46814120000001","10.0702767","-61.5608596","380f93463ec8643ef0555c220a41c0bb1e1ba193"
"Tunapuna","TT","10.6512525","-61.3881073","ChIJOagD-5IANowR5BTyMtwdN2I","Tunapuna, 트리니다드 토바고","10.6603971","-61.3811301","10.644328","-61.3948631","d872312ea8c44b7d9f94d565039c8b67dd404d70"
"바이아쿠","TV","-8.5177353","179.2003509","ChIJDxjAzz_i1m8R8tZ9Ctp3gpU","투발루 바이아쿠","-8.471803999999999","179.2028582","-8.5404511","179.172458","2c2d8b28a79f2b0b333a484422a5753e6fb62b7c"
"타이베이","TW","25.0329694","121.5654177","ChIJmQrivHKsQjQR4MIK3c41aj8","대만 타이베이","25.2443731","121.7300824","24.7900797","121.2826735","3c359536b1aec9b816c0d0098d31f1dbd4b04c64"
"Magong","TW","23.5706269","119.5774616","ChIJieTi7cFabDQRbWp2DBEx5iw","Magong, 마궁 시 펑후 현 대만 880","23.5864218","119.6231548","23.5134411","119.5413876","2e64e36f9b376e0801e9f0c9178b3218924843e1"
"Taitung","TW","22.7613207","121.1438152","ChIJaybIQGy5bzQRocqPxrjqxMc","Taitung, 타이동 대만 950","22.7947774","121.1931564","22.7018152","121.0374897","1472939fede7a66131b38e021769e3f9b38f6992"
"Taibao","TW","23.4964492","120.3837086","ChIJMR3KtgiXbjQRGXq-cBxmwzY","Taibao, 타이바오 시 자이 현 대만 612","23.511129","120.3902427","23.4390001","120.2901313","2f2410739f022601b0d99c1fca35a189b13a5cf0"
"Douliu","TW","23.7077947","120.5409089","ChIJmRA0WhPIbjQR22u4bnnjk6U","Douliu, 더우류 시 윈린 현 대만 640","23.7326519","120.6012851","23.6872635","120.4985913","d56f8228af0c1b44de594960cadd8b9d2e05a169"
"Hsinchu","TW","24.8138287","120.9674798","ChIJEUtLGts1aDQRDDvTtbzcCdQ","Hsinchu, 둥 구 신주 시 대만","24.8261386","121.0292242","24.7408195","120.9041431","bc6652f9b0c9cac64b95407cadd876e54ea79eb2"
"자이 시","TW","23.4800751","120.4491113","ChIJdQADvTGUbjQRbmls8YZnZjA","600 대만 자이 시","23.5183403","120.5093995","23.4395747","120.3891934","6634d72ebca465ebe5f525a984069d95c037c6cd"
"芬園","TW","24.0095806","120.6257423","ChIJHbC1KAU6aTQRAVvmXWtWL18","No. 21, Lane 20, Yongle Road, Fenyuan Township, Changhua County, 대만 502","24.01093042989272","120.6270921298927","24.00823077010728","120.6243924701073","39be9a3eb1e9f3a34cb4b9d33d2e8700b755035e"
"타이난 시","TW","22.9997281","120.2270277","ChIJK_I1UZN2bjQRnLZaGDT61Rw","대만 타이난 둥 구 타이난 시","23.3324198","120.4100317","22.913062","120.1327367","4c723a29753e574ab8ce70b9c53309369299a896"
"가오슝","TW","22.6272784","120.3014353","ChIJG3R6elFDbjQRNypzVEqiJkg","대만 가오슝","23.4717267","121.0490147","20.5170001","116.6665","0648bea0a2602ed8324f6208ca8b63cb4d86c6f5"
"진청 시","TW","35.490701","112.851831","ChIJr8pFCRFu2DURixic0JzkR3U","중국 산시 진청 시","35.6002656","113.0369568","35.3788792","112.7142334","91b360976f688a45f85672660d7ad4ae889f1b43"
"숨바왕가","TZ","-7.948864599999999","31.6169002","ChIJBZSPWIUCphkRjclpki_ToFE","탄자니아 숨바왕가","-7.9346663","31.6432726","-7.9904562","31.5983483","bc5b2b41aa9fa6576f86ff4a52d7da1acb3a6355"
"무트와라","TZ","-10.3112236","40.1759806","ChIJO5hyvgRFjRgReETD7uI2s3s","탄자니아 무트와라","-10.2532695","40.212965","-10.382298","40.1423263","2f939124cdc0bf37d513a9c01050aa63eb692979"
"Koani","TZ","-6.131487","39.3011636","ChIJ0TA6-jjWXBgRKXPiinYQ--k","Koani, 탄자니아","-6.1264098","39.3050909","-6.133685","39.2987609","fd64a4abfdf67455bc1407f2d230f097816ef1d2"
"음베야","TZ","-8.9094014","33.4607744","ChIJzZkTcR6gABkRpSMfdT_1EkA","탄자니아 음베야","-8.849545299999999","33.5444067","-8.9608863","33.360494","36db3da7158e23d3a237b917ad9a6e40e9b4e311"
"유빈자","TZ","-5.1068609","30.3839017","ChIJRwR7ttA6uRkR2M7CF6KYsT4","탄자니아 유빈자","-5.0858146","30.3997436","-5.1167624","30.36715509999999","a3445118d6f23120748631a3ecb7521aeffaf126"
"무소마","TZ","-1.5101913","33.8020459","ChIJkZV-xW4A0xkRpxrt7K97rgs","탄자니아 무소마","-1.479814","33.8302517","-1.526833","33.7827873","9982acc9ebc65aac09acf69209f412230dc3ef1d"
"키고마","TZ","-4.8824092","29.6615055","ChIJQbLGKQwbvxkRGa2ulTA9dtw","탄자니아 키고마","-4.8398476","29.7011989","-4.9241075","29.5995595","ee004864fd7cb89d1359dffc9e4041008c7de4e5"
"카콩코","TZ","-3.2798763","30.9661209","ChIJpXN7LEh8xhkRWXmuDtTPDC0","탄자니아 카콩코","-3.2758303","30.971489","-3.2841423","30.9588718","4dc540af63b6c4fecf9f32c241e388417de4ecd5"
"아루샤","TZ","-3.3869254","36.6829927","ChIJg3M48ogcNxgRUnFJ7PcHGbw","탄자니아 아루샤","-3.3338411","36.7436028","-3.4624464","36.6108228","51ba605bc5f5f29ee5c527fc754d374a46e85204"
"린디","TZ","-9.987607599999999","39.6982485","ChIJJWQoCjvc8hgRBEOJiJpvgE4","탄자니아 린디","-9.9624893","39.7194493","-10.0248502","39.6923375","786b6b0ad86139a805513662783bbddd36cd2c57"
"Kilindoni","TZ","-7.912847799999999","39.6647178","ChIJm3UZ9VrAXxgRM_DKU9XQxUM","Kilindoni, 탄자니아","-7.904281500000001","39.6739215","-7.926124400000001","39.652233","f876a1a2adc5dfcc3a99965b77bede5b13e896da"
"Kibiti","TZ","-7.725606900000001","38.9381031","ChIJJ7mIMWXfXhgRLR_cuJoS9ts","Kibiti, 탄자니아","-7.7188166","38.942585","-7.7322548","38.93108369999999","679c2ec69df234ddbf0a8aef3a15e7b0961e83c1"
"미쿠미","TZ","-7.403176800000001","36.9917125","ChIJmxdHdGxKVxgRwebjbKedGYk","탄자니아 미쿠미","-7.387066700000001","37.0077897","-7.416772","36.9655609","2fe9e924d45db48d80142f0ef65b44358b2e9266"
"Chake Chake","TZ","-5.2505483","39.7807076","ChIJ0VFrna1tQhgRzm_BMlrMMOA","Chake Chake, 탄자니아","-5.236777","39.7916652","-5.2633584","39.7647142","0aa6770f812d680e73a5e72af2eb1457db0af427"
"카수루","TZ","-4.5702358","30.1011836","ChIJCVSpxmhMvxkRFuNX-TzVfWU","탄자니아 카수루","-4.5578588","30.1194478","-4.5899428","30.0828838","60e4aa8c383f2bd9a3babb654ab4160fd661bd92"
"비하라물로","TZ","-2.6343036","31.3141291","ChIJW9NTTwl1xRkRW_Keb5-CNsI","탄자니아 비하라물로","-2.6206984","31.3277292","-2.6536652","31.295414","662fb9213eca0ac18709fcdbaddbe94329e61bd8"
"부코바","TZ","-1.3296409","31.8050125","ChIJ-xYSNSqY0BkR9Q3wpnvaXuA","탄자니아 부코바","-1.3093619","31.8335079","-1.3610988","31.7803574","3859d84ecabc291657e77e1dba5ac2c7e78f8636"
"이링가","TZ","-7.768059","35.6860723","ChIJsS4bwSsWVBgRL1AhxHgzfSg","탄자니아 이링가","-7.723390999999999","35.7300982","-7.815317299999999","35.6575782","3769090ed4681ad682605a81824a941228c47792"
"송게아","TZ","-10.6462694","35.6423527","ChIJXynzaVeR_BgRqo30Vy0l4iw","탄자니아 송게아","-10.6172428","35.6804328","-10.6838975","35.6138436","12aa785da2576b3151559a2abedb95ba475c188f"
"Ngara","TZ","-2.495627","30.6458749","ChIJhQAYjFvuxBkRFP5YHme771s","Ngara, 탄자니아","-2.4874616","30.65625469999999","-2.5043844","30.6364542","b81920347c0ed175b1fcaaed795701857c615a2f"
"므완자","TZ","-2.5164305","32.9174517","ChIJkfuMScZkzhkRHaUjfwomKXU","탄자니아 므완자","-2.4342968","32.9982823","-2.5725184","32.873212","7a5f16a8142beac58adb1fe66771bbc2d86d1123"
"Wete","TZ","-5.0559352","39.7291837","ChIJF-G3kPcZQhgRR0QCZoGPXas","Wete, 탄자니아","-5.0482608","39.7464539","-5.069891399999999","39.7185159","8dd7f9bbbf6229fa5f6a6a3b3f5420f1111d3b48"
"바바티","TZ","-4.2078266","35.7461477","ChIJq_QZRYAFShgRF_M1xxMTaFs","탄자니아 바바티","-4.1971384","35.756979","-4.224358899999999","35.7282256","1c51a768b260e6f0a3a669b92a09b8d941915309"
"싱기다","TZ","-4.8253518","34.7630307","ChIJ8ye2fVgkSxgR6lztDvNxtXk","탄자니아 싱기다","-4.777412600000001","34.7794962","-4.8474173","34.706626","c7565cffe97a93b7828c1be8363c039b1e805378"
"모로고로","TZ","-6.8277556","37.6591144","ChIJN3TuDMBdWhgR0R2uBffy6PA","탄자니아 모로고로","-6.6927395","37.7721304","-6.8680856","37.5965962","d88109718c525111c187c9362cfaa56be1d9df4d"
"도도마","TZ","-6.162959000000001","35.7516069","ChIJyX6q7l_lTRgR7pzhYhK_QIA","탄자니아 도도마","-6.1002055","35.8529679","-6.2456897","35.6933325","703aef4fdd10cc83caebd288b0bb98348f850145"
"다르에스살람","TZ","-6.792354","39.2083284","ChIJ8dabFq5LXBgR3aGGoCZrD5Q","탄자니아 다르에스살람","-6.5888991","39.4817113","-6.9502833","39.0268707","9a49047f4c306dbabfbce87ed328b29d89e816e9"
"Ifakara","TZ","-8.139894","36.681728","ChIJS94HWzqyVxgRZd5TUrbLe6w","Ifakara, 탄자니아","-8.1288483","36.6977354","-8.1509394","36.6657206","5a4c45ff308ac52f22a357293461d50035f30847"
"툰두마","TZ","-9.3095648","32.7689479","ChIJzWaQeP8-BxkR1I8CP35WPTI","잠비아 툰두마","-9.2907721","32.782179","-9.329083899999999","32.7497455","98bc3e239aa11766ebb72028f231a8bd1c6c9e5b"
"툰두루","TZ","-11.0406923","37.3292861","ChIJPznS1VD27xgRSOj7ZZAtRpo","탄자니아 툰두루","-11.008095","37.3692227","-11.067402","37.2994423","b96d2f5bb83d02873e84da8959dbdbee22d41850"
"Itigi","TZ","-5.706302","34.4946697","ChIJQbEMUKMysxkR_WueRdSnfJc","Itigi, 탄자니아","-5.6989215","34.5004177","-5.7151486","34.48522579999999","96a539b58e9ead93d676035a2e9729d83254b96c"
"Masasi","TZ","-10.7323902","38.8100855","ChIJvaOeZmr67RgRYXiliRvUoy0","Masasi, 탄자니아","-10.7061109","38.830576","-10.7548115","38.7827253","12698da696390031d7aba0cdfeda3d80f5903c68"
"Kipili","TZ","-7.443024400000001","30.6020104","ChIJw53HFJVcpBkR2FQpDd0NvTU","Kipili, 탄자니아","-7.440070899999999","30.6059951","-7.444985900000001","30.5959367","fe20d752d18a06e641b876bbcda2a743480d5d6f"
"투쿠유","TZ","-9.2538202","33.6483471","ChIJW7LJYYnxABkRliZf5ytx3Ic","탄자니아 투쿠유","-9.2480909","33.6524964","-9.262153399999999","33.6387633","db643bb3355dfc065eed9d57c0a4e8be44f6c5e0"
"매니오니","TZ","-5.7424744","34.8403408","ChIJayc-37jdTBgRWGmx4p5y1KA","탄자니아 매니오니","-5.6645001","34.917469","-5.8002641","34.7870922","4d22bf7af19d8c3d8fdb644ff1360004f5b2fdf9"
"음밤바 베이","TZ","-11.2971269","34.8044555","ChIJH9Ni_em24hgRHtlVHFwuvqw","탄자니아 음밤바 베이","-11.2781884","34.8135675","-11.3085746","34.7860622","8dc60c339d3b338fe91fb7f4eaa91cbabdb3668c"
"네가","TZ","-4.2160791","33.1857517","ChIJ__-UsTkHyhkRVSipnDd_qW0","탄자니아 네가","-4.1955326","33.2154312","-4.2338488","33.1648371","fbb9b3d4f5cbac3bd55d2e6af04e04d9d9337a1e"
"Ngorongoro","TZ","-3.2415439","35.4877778","ChIJLybFYQVsNBgRzw4z3tegH0g","Ngorongoro, 탄자니아","-3.2347623","35.5002378","-3.248559","35.4779649","fa803b37dd80c6ef523c475015a8712ead86483d"
"킬로사","TZ","-6.834274499999999","36.9917125","ChIJ_Q42MUCKUBgRhJZ-6FaYcYY","탄자니아 킬로사","-6.8107905","37.0174886","-6.856980300000001","36.9647884","6f4d6e65c8ee6e53cb1e91884b717bd0e66a7474"
"시콘지","TZ","-5.6229011","32.75483639999999","ChIJXdCSBhxBsRkRRbhhGTBQ0JY","탄자니아 시콘지","-5.615644100000001","32.76818290000001","-5.6327276","32.7453519","6338839a801417ce548d71154b5c4903902ba09a"
"코록","TZ","-5.156517","38.4481869","ChIJPRije3oERBgRn7EehRO2Izs","탄자니아 코록","-5.148221299999999","38.4768677","-5.1749774","38.4390164","5740daaef534e0c1812b9ceb57d1e733d39584c9"
"바가모요","TZ","-6.4456338","38.898941","ChIJU3AQkXyRXBgRFGfHnNifF6o","탄자니아 바가모요","-6.4316906","38.9131022","-6.458236599999999","38.8869238","92fff33d3f86cced05253afd941dff3db4bf2a0b"
"키바하","TZ","-6.7813218","38.9928898","ChIJw9HBnIFCXBgRBT3PE1sLjmo","탄자니아 키바하","-6.7674091","39.009018","-6.7969839","38.9710808","f3cc1a34b3066fa047a287bc768388a2e25c423d"
"Mpwapwa","TZ","-6.3477951","36.4851204","ChIJywz5Gy_RURgRtr1CogG5sTQ","Mpwapwa, 탄자니아","-6.3321043","36.4979553","-6.3681879","36.4757252","dc04a83a42c7ee88aa9c1c290cfe7b8bd4e53059"
"Oldeani","TZ","-3.3561093","35.5630503","ChIJRZvUo-M-NBgRXtt473Mt468","Oldeani, 탄자니아","-3.3450337","35.5711555","-3.3691857","35.55165059999999","aa9d5520d9f3826f6aa0201c8ab9bd9ab69e85e6"
"Karema","TZ","-6.81357","30.4326","ChIJQwmhnkuxpBkRXblWu-z6Ppw","Karema, 탄자니아","-6.8024907","30.4486074","-6.824649099999999","30.4165926","a7244d6b28c99f3eb28ba6f68189f78660ce002c"
"Nyahanga","TZ","-3.233333","33.016667","ChIJfVkitOhWyRkRtXYgKCNLvh8","Nyahanga, 탄자니아","-3.2221927","33.0326744","-3.2444732","33.0006596","ee678592087a2c7adbb31aa63447c173e107482a"
"음불루","TZ","-3.8559813","35.5466332","ChIJWZB38mGVNRgRRh5vOYJZ6Mc","탄자니아 음불루","-3.847213","35.5553626","-3.8642546","35.5345917","0a23211d180d412d9085182a12d07dd7588e0429"
"카하마","TZ","-3.837555999999999","32.593828","ChIJG4nrZuGkyRkR7f2jD2aohRY","탄자니아 카하마","-3.7975624","32.6492643","-3.860871999999999","32.5651932","1fda3e8c406942bd429bebe5e5968bac4b5774e0"
"시냥가","TZ","-3.6809961","33.4271403","ChIJe4JRSbfKyxkR1pU3uYToGdY","탄자니아 시냥가","-3.650936499999999","33.4494835","-3.6935938","33.3919132","a0de62ef2941bad150cdc9597061539badb8c765"
