"야로슬라블","RU","39.884471","57.626074"
"소비에츠크","RU","21.878707","55.078854"
"살라밧","RU","55.925947","53.386044"
"스테를리타마크","RU","55.943893","53.655435"
"보고로디츠크","RU","38.127631","53.770996"
"Morshansk","RU","41.819164","53.444776"
"오브닌스크","RU","36.597082","55.117038"
"게오르기옙스크","RU","43.457769","44.149767"
"Sol-Iletsk","RU","54.988457","51.164590"
"페초라","RU","57.190391","65.138349"
"울랴노브스크","RU","48.383792","54.318160"
"Kirsanov","RU","42.720743","52.653269"
"Kotovsk","RU","41.509319","52.597808"
"탐보프","RU","41.442306","52.723598"
"볼호프","RU","32.352334","59.911796"
"칸달락샤","RU","32.422966","67.170051"
"우수리스크","RU","131.963089","43.802313"
"페트로자보츠크","RU","34.364039","61.778162"
"봇킨스크","RU","53.976930","57.040944"
"오무트닌스크","RU","52.190142","58.677290"
"노보알타이스크","RU","83.920835","53.441572"
"우스티오르딘스키","RU","104.735037","52.807726"
"Kirs","RU","52.234862","59.337252"
"Kondopoga","RU","34.270352","62.196593"
"Ruzayevka","RU","44.949053","54.060056"
"Kotel'nich","RU","48.309379","58.289950"
"칼리닌그라드","RU","20.452214","54.710426"
"페름","RU","56.266792","58.029681"
"펜자","RU","45.000000","53.227290"
"벨리키우스튜크","RU","46.306964","60.767961"
"알레이스크","RU","82.780614","52.493459"
"발라흐나","RU","43.581947","56.517046"
"포돌스크","RU","37.545765","55.431245"
"키네슈마","RU","42.115951","57.442625"
"예고리예프스크","RU","39.032322","55.385141"
"볼츠스키","RU","44.770729","48.817649"
"볼고그라드","RU","44.513303","48.708048"
"Onega","RU","38.114108","63.917408"
"Cherepanovo","RU","83.367094","54.219066"
"아파티티","RU","33.390416","67.577788"
"Umba","RU","34.335096","66.697186"
"Kovda","RU","32.634251","66.721191"
"키롭스크","RU","33.672401","67.610736"
"Iskitim","RU","83.308300","54.642619"
"벨고로트","RU","36.598262","50.599713"
"타간로크","RU","38.867601","47.241633"
"Velsk","RU","42.099105","61.063766"
"사소보","RU","41.919413","54.356424"
"보로네슈","RU","39.208882","51.675497"
"식티프카르","RU","50.833903","61.647851"
"Krasnoufimsk","RU","57.753675","56.615307"
"리페크","RU","39.598123","52.612200"
"Kuratovo","RU","49.752472","60.891777"
"우스티쿠트","RU","105.776868","56.791039"
"마그니토고르스크","RU","59.001623","53.412943"
"Gryazi","RU","39.959718","52.490854"
"카잔","RU","49.066081","55.830431"
"아르자마스","RU","43.829918","55.396461"
"코스트로마","RU","40.969893","57.777482"
"젤레노돌스크","RU","48.537153","55.851604"
"니즈네우딘스크","RU","99.024836","54.901928"
"치스토폴","RU","50.640464","55.363473"
"페름","RU","56.266792","58.029681"
"니즈니타길","RU","59.981619","57.921491"
"켐","RU","34.592731","64.950958"
"벨로모르스크","RU","34.771076","64.528106"
"Ob Flat","RU","140.788169","-37.901753"
"노보시비르스크","RU","82.935733","55.008353"
"체르케스크","RU","42.059171","44.227397"
"리브니","RU","37.599641","52.424625"
"시바이","RU","58.668136","52.713359"
"Verkhnyaya Salda","RU","60.559247","58.041109"
"나리얀마르","RU","53.107834","67.671007"
"Kyshtym","RU","60.552127","55.717471"
"Krasnouralsk","RU","60.071332","58.330297"
"알메티옙스크","RU","52.317293","54.893713"
"베르흐니우팔레이","RU","60.223868","56.058903"
"Chusovoy","RU","57.831415","58.275433"
"Nikel","RU","30.217118","69.409166"
"즐라토우스트","RU","59.685885","55.155879"
"Nev'yansk","RU","60.212086","57.490278"
"소치","RU","39.734154","43.602808"
"노보샤흐틴스크","RU","39.935769","47.756879"
"Bugrino","RU","49.303611","68.783056"
"샤흐티","RU","40.235514","47.723622"
"바타이스크","RU","39.737848","47.139761"
"아스트라한","RU","48.059934","46.358804"
"코틀라스","RU","46.661801","61.246849"
"Severouralsk","RU","59.964636","60.155308"
"Akhtubinsk","RU","46.182179","48.282376"
"Shoyna","RU","44.175777","67.864609"
"Sosnogorsk","RU","53.906853","63.593219"
"셰베키노","RU","36.894762","50.411866"
"우흐타","RU","53.747159","63.567321"
"Yemanzhelinsk","RU","61.321149","54.756913"
"Troitsk","RU","61.567051","54.074757"
"예카테린부르크","RU","60.605702","56.838926"
"Segezha","RU","34.309752","63.738839"
"카멘스크우랄스키","RU","61.922298","56.425339"
"Karpinsk","RU","60.013485","59.765398"
"우신스크","RU","57.524329","65.999169"
"Kudymkar","RU","54.664387","59.006998"
"비호레프카","RU","101.186866","56.114128"
"브라츠크","RU","101.603898","56.173766"
"글라조프","RU","52.654834","58.136884"
"Solikamsk","RU","56.755767","59.672033"
"세베로드빈스크","RU","39.850598","64.566176"
"Mednogorsk","RU","57.608466","51.396870"
"Dombarovskiy","RU","59.533186","50.761050"
"쿤구르","RU","56.939712","57.431641"
"Gubakha","RU","57.554426","58.838948"
"우스트 일림스크","RU","102.739595","57.984541"
"Slobodskoy","RU","50.173165","58.728649"
"Kizel","RU","57.623832","59.054873"
"레니노고르스크","RU","52.460713","54.601302"
"로스토프","RU","39.413153","57.195623"
"오레호보주예보","RU","38.966790","55.803435"
"Buguruslan","RU","52.433222","53.623405"
"투루한스크","RU","87.962418","65.795860"
"Zmeinogorsk","RU","82.192954","51.154835"
"울란우데","RU","107.607338","51.823878"
"Asino","RU","86.162324","56.986229"
"블라디보스토크","RU","131.886924","43.119809"
"샤드린스크","RU","63.634265","56.088256"
"Vorontsovo","RU","147.556549","69.575500"
"키질","RU","94.457480","51.715083"
"Tazovsky","RU","78.708664","67.461304"
"마가스","RU","44.810103","43.167556"
"나즈란","RU","44.776350","43.214880"
"그로즈니","RU","45.681486","43.316880"
"Krasnokamsk","RU","55.767187","58.078955"
"베레즈니키","RU","56.784932","59.413183"
"넬리도보","RU","32.790847","56.229171"
"이바노보","RU","40.976645","57.005067"
"세르기예프 포사트","RU","38.145211","56.324232"
"톨리아티","RU","49.419834","53.508600"
"웰렌","RU","-169.822318","66.161186"
"스코보로디노","RU","123.909222","53.973257"
"캬흐타","RU","106.482008","50.349292"
"Zvezdnyy","RU","44.920396","48.815547"
"달네레첸스크","RU","133.742790","45.929455"
"Bikin","RU","134.246441","46.827948"
"Magdagachi","RU","125.816807","53.463005"
"Shimanovsk","RU","127.685588","51.996978"
"제야","RU","127.258521","53.735930"
"넵테캄스크","RU","54.286739","56.102608"
"Nordvik","RU","111.469000","74.018100"
"차탄가","RU","102.440613","71.964027"
"Agapa","RU","89.235784","71.430624"
"Yessey","RU","102.366667","68.466667"
"나홋카","RU","132.883404","42.822275"
"Partizansk","RU","133.125214","43.127645"
"하바로프스크","RU","135.101171","48.515784"
"보야카","RU","30.298167","50.317117"
"소베츠카야가반","RU","140.265355","48.975523"
"Uyar","RU","94.341147","55.820421"
"보고톨","RU","89.538204","56.213849"
"Lesosibirsk","RU","92.496032","58.227618"
"노긴스크","RU","38.466659","55.876116"
"아르테모프스크","RU","37.998037","48.598667"
"딕손","RU","80.580917","73.504890"
"이가르카","RU","86.577976","67.464922"
"칸스크","RU","95.719815","56.216814"
"아르세니예프","RU","133.264547","44.158043"
"Zaozyorny","RU","94.709633","55.974213"
"아친스크","RU","90.490315","56.236084"
"Omolon","RU","160.466667","65.266667"
"페베크","RU","170.399612","69.692947"
"Mikhalkino","RU","161.550833","69.435278"
"레소자보츠크","RU","133.410117","45.471517"
"포크롭스크","RU","129.125376","61.476530"
"올료크민스크","RU","120.430210","60.370182"
"스보보드니","RU","128.134722","51.376866"
"Omsukchan","RU","155.800000","62.533333"
"틴다","RU","124.741377","55.143833"
"벨로고르스크","RU","128.483383","50.919895"
"Susuman","RU","148.145281","62.781062"
"아무르스크","RU","136.895263","50.226651"
"카베일로보","RU","135.057261","44.255169"
"달네고르스크","RU","135.622719","44.557395"
"이심","RU","69.477125","56.114631"
"야쿠츠크","RU","129.675475","62.035452"
"세베로바이칼스크","RU","109.314916","55.627858"
"노보로시스크","RU","37.761967","44.715401"
"인타","RU","60.130741","66.039510"
"우레이","RU","64.806621","60.125434"
"토볼스크","RU","68.263523","58.200024"
"순타르","RU","117.633134","62.154919"
"보르쿠타","RU","64.060217","67.496897"
"Uzhur","RU","89.878543","55.325349"
"빌리비노","RU","166.443893","68.059639"
"틱시","RU","128.864472","71.637482"
"Beringovsky","RU","179.355123","63.065438"
"오카","RU","69.070200","22.464918"
"노글리키","RU","143.140039","51.792042"
"Ambarchik","RU","162.303889","69.626111"
"스파스크달니","RU","132.830291","44.595572"
"콤소몰스크나아무레","RU","136.965895","50.567033"
"Ust-Kamchatsk","RU","162.469299","56.227470"
"비로비잔","RU","132.913074","48.780357"
"오블루치예","RU","131.059458","49.013831"
"마닐라","RU","120.984219","14.599512"
"체르스키","RU","161.350784","68.742677"
"Ust'-Bol'sheretsk","RU","156.287087","52.812396"
"Oktyabrsky","RU","43.639313","47.968296"
"Chegdomyn","RU","132.997330","51.120499"
"Evensk","RU","159.233333","61.916667"
"Karamken","RU","151.104719","60.200711"
"Kartaly","RU","60.637378","53.055399"
"우스네라","RU","143.224425","64.559610"
"Pakhachi","RU","169.140000","60.555000"
"나홋카","RU","132.883404","42.822275"
"마가단","RU","150.830141","59.561152"
"Strelka","RU","93.027805","58.083639"
"생거","RU","146.139335","-35.668879"
"Terbyas","RU","120.541191","64.376663"
"지간스크","RU","123.394112","66.752064"
"빌류이스크","RU","121.627667","63.746440"
"베르키네비르이스크","RU","120.319713","63.443588"
"클류치","RU","160.843332","56.322023"
"팔라트카","RU","-81.637582","29.648580"
"크라스노야르스크","RU","92.893248","56.015283"
"아나디르","RU","177.496826","64.733661"
"스레드네콜림스크","RU","153.728674","67.437307"
"Zyryanka","RU","150.841238","65.767376"
"Ayan","RU","138.167328","56.454056"
"뱌젬스키","RU","134.752866","47.533514"
"추미칸","RU","135.322998","54.708952"
"Ugolnye Kopi","RU","177.672836","64.733330"
"Ul'kan","RU","107.800000","55.900000"
"Zhilinda","RU","113.983333","70.133333"
"예니세이스크","RU","92.186769","58.450100"
"우다치니","RU","112.297781","66.407021"
"Chernyshevsky","RU","112.490249","63.025038"
"오호츠크","RU","143.203491","59.358460"
"마카로프","RU","142.778243","48.627222"
"Dolinsk","RU","142.789952","47.335006"
"Lavrentiya","RU","-171.038925","65.583549"
"코르사코프","RU","142.784188","46.635380"
"유주노사할린스크","RU","142.734756","46.964113"
"Khilok","RU","110.449869","51.359297"
"한디가","RU","135.553980","62.656408"
"니콜라옙스크나아무레","RU","140.731471","53.142390"
"우스마야","RU","134.450000","60.383333"
"Chagda","RU","130.616394","58.751778"
"Eldikan","RU","135.183300","60.800000"
"베르호얀스크","RU","133.399340","67.550592"
"우스쿠이가","RU","135.571365","69.996750"
"포로나이스크","RU","143.094817","49.224031"
"알단","RU","125.396100","58.605723"
"우글레고르스크","RU","142.049308","49.072014"
"Nizhneyansk","RU","136.112228","71.450058"
"네륜그리","RU","124.705816","56.661427"
"Taksimo","RU","114.987561","56.339549"
"바니노","RU","140.253438","49.084445"
"De-Kastri","RU","140.769104","51.475113"
"Provideniya","RU","-173.238567","64.432720"
"Ust'-Nyukzha","RU","121.589111","56.561028"
"세베로쿠릴스크","RU","156.113880","50.668080"
"Egvekinot","RU","-179.118379","66.320504"
"바타께이","RU","134.654350","67.662513"
"Enurmino","RU","-171.824997","66.945778"
"코르프","RU","166.016667","60.366667"
"Vitim","RU","112.539253","59.432083"
"Timashevsk","RU","38.954701","45.609339"
"Tikhoretsk","RU","40.105095","45.867652"
"투압세","RU","39.080645","44.106518"
"압셰론스크","RU","39.726798","44.465408"
"예이스크","RU","38.270294","46.682578"
"Labinsk","RU","40.747137","44.623693"
"크라스노고르스크","RU","37.326297","55.826331"
"Kholmsk","RU","142.058436","47.065740"
"알렉산드롭스크사할린스키","RU","142.174636","50.907923"
"네벨스크","RU","141.855958","46.678613"
"초커다","RU","147.916168","70.622169"
"Tulun","RU","100.581756","54.569908"
"첼랴빈스크","RU","61.436843","55.164442"
"Mogocha","RU","119.757515","53.741700"
"Petrovsk-Zabaykalsky","RU","108.848811","51.273122"
"블라고베셴스크","RU","127.540402","50.272776"
"Usolye-Sibirskoye","RU","103.638171","52.766424"
"마이코프","RU","40.108087","44.598411"
"크라스노다르","RU","38.987221","45.039267"
"페트로파블로프스크 캄차츠키","RU","158.677726","53.040911"
"Millerovo","RU","40.405028","48.918268"
"살스크","RU","41.537242","46.480651"
"Belaya Kalitva","RU","40.779508","48.177315"
"카멘스크샤흐틴스키","RU","40.268954","48.314118"
"체르냐홉스크","RU","21.831135","54.631272"
"소비에츠크","RU","21.878707","55.078854"
"아긴스코예","RU","114.526284","51.102832"
"투라","RU","90.203214","25.514071"
"팔라나","RU","159.954164","59.084210"
"두딘카","RU","86.200291","69.404195"
"노보체르카스크","RU","40.072678","47.417769"
"치앙구구","RW","28.917927","-2.475678"
"키갈리","RW","30.104429","-1.970579"
"루헹게리","RW","29.632531","-1.503462"
"르와마가나","RW","30.438644","-1.953513"
"부타레 주","RW","29.736813","-2.607750"
"키붕고","RW","30.543741","-2.160913"
"비움바","RW","30.069412","-1.579108"
"기콩고로","RW","29.577462","-2.470635"
"키부예","RW","29.349716","-2.057697"
"기세니","RW","29.261133","-1.679158"
"기타라마","RW","29.759976","-2.080447"
"Al Qunfudhah","SA","41.078739","19.128140"
"타이프","SA","40.424819","21.284078"
"Bisha","SA","42.590167","19.976352"
"힐라","SA","44.427621","32.477336"
"As Sulayyil","SA","45.562939","20.466868"
"Al Wajh","SA","36.468896","26.236606"
"Al Nabk","SA","36.733459","34.013219"
"알-카르지","SA","47.311945","24.145537"
"나지란","SA","44.228944","17.565604"
"Al Bahah","SA","41.471273","20.021741"
"메디나","SA","39.569184","24.524654"
"지잔","SA","42.570567","16.889359"
"메카","SA","39.857912","21.389082"
"타브크","SA","36.566191","28.383508"
"아라르","SA","41.059564","30.959945"
"압하","SA","42.511724","18.246468"
"담맘","SA","50.088794","26.420683"
"부라이다","SA","43.981812","26.359231"
"Sakaka","SA","40.104306","29.878003"
"리야드","SA","46.675296","24.713552"
"제다","SA","39.192505","21.485811"
"하프르 알-바틴","SA","45.942012","28.359521"
"다란","SA","50.039302","26.236125"
"주바일","SA","49.568742","26.959771"
"카티프","SA","49.998236","26.576492"
"얀부","SA","38.189978","24.023176"
"Al Mubarraz","SA","49.548367","25.405105"
"Al Hofuf","SA","49.588765","25.380026"
"Al Quwaiiyah","SA","45.280618","24.067056"
"라파","SA","43.519270","29.627284"
"Dumah Al Jandal","SA","39.888766","29.810789"
"호니아라","SB","159.972900","-9.445638"
"Auki","SB","160.696031","-8.767859"
"부알라","SB","159.618983","-8.166246"
"Gizo","SB","156.834999","-8.105826"
"Tulagi","SB","160.149399","-9.098058"
"옴두르만","SD","32.480689","15.647578"
"셴디","SD","33.449564","16.674268"
"Al Manaqil","SD","33.000095","14.254963"
"카르툼","SD","32.559899","15.500654"
"아트바라","SD","34.008440","17.701452"
"에드 뒤임","SD","32.299413","13.995123"
"Tokar","SD","37.727482","18.425989"
"브루웨","SD","31.816403","18.468936"
"와디할파","SD","31.371316","21.799142"
"센나르","SD","33.567205","13.567469"
"아부 하마드","SD","30.417160","19.640930"
"Umm Ruwaba","SD","31.228296","12.902824"
"Muglad","SD","27.749066","11.034734"
"Babanusa","SD","27.813558","11.320725"
"엔 나후드","SD","28.427993","12.694829"
"알주나이나","SD","22.464908","13.447898"
"알 카다리프","SD","35.368568","14.024307"
"에드 대인","SD","26.124126","11.461314"
"아드 다마진","SD","34.342140","11.785454"
"알파시르","SD","25.354871","13.619750"
"포트수단","SD","37.190162","19.590347"
"엘오베이드","SD","30.216652","13.178215"
"카두퀼리","SD","29.713646","11.010544"
"니알라","SD","24.880485","12.051801"
"동골라","SD","30.470326","19.146140"
"라박","SD","32.752014","13.179528"
"잘링게이","SD","23.476870","12.899850"
"El Fula","SD","28.357883","11.731540"
"카살라","SD","36.403963","15.458133"
"와드마다니","SD","33.539208","14.393082"
"베스테로스","SE","16.544809","59.609900"
"웁살라","SE","17.638927","59.858564"
"외레브로","SE","15.213411","59.275263"
"외스테르순드","SE","14.636068","63.176683"
"칼스타드","SE","13.511498","59.402181"
"Nyköping","SE","17.028667","58.854721"
"예테보리","SE","11.974560","57.708870"
"할름스타드","SE","12.857788","56.674375"
"린셰핑","SE","15.621373","58.410807"
"옌셰핑","SE","14.161788","57.782614"
"칼마르","SE","16.356779","56.663445"
"예블레","SE","17.141273","60.674880"
"말뫼","SE","13.003822","55.604981"
"벡셰","SE","14.805852","56.879004"
"룰레오","SE","22.156703","65.584819"
"스톡홀름","SE","18.068581","59.329323"
"칼스크로나","SE","15.586900","56.161224"
"팔룬","SE","15.635500","60.606460"
"헤르뇌산드","SE","17.940871","62.632270"
"웁살라","SE","17.638927","59.858564"
"우메아","SE","20.263035","63.825847"
"키루나","SE","20.225282","67.855800"
"헬싱보리","SE","12.694512","56.046467"
"셸레프테오","SE","20.950917","64.750244"
"Bollnäs","SE","16.394268","61.348380"
"트롤헤탄","SE","12.285821","58.283489"
"외른셸스비크","SE","18.716617","63.290047"
"순스발","SE","17.306927","62.390811"
"노르셰핑","SE","16.192421","58.587745"
"베네르스보리","SE","12.324803","58.379728"
"크리스티안스타드","SE","14.156678","56.029394"
"볼렝에","SE","15.433969","60.484304"
"마리에스타드","SE","13.821333","58.710112"
"비스뷔","SE","18.294840","57.634800"
"싱가포르","SG","103.867744","1.355379"
"에딘버그 오브 더 세븐 시즈"," Ascension","-12.311315","-37.068042"
"조지타운"," Ascension","-77.065357","38.909706"
"제임스타운"," Ascension","-71.371166","41.496313"
"류블랴나","SI","14.505752","46.056947"
"Rečica ob Savinji","SI","14.922356","46.323974"
"Selnica ob Dravi","SI","15.492941","46.551392"
"Semič","SI","15.182070","45.652053"
"샬로브치","SI","16.288165","46.823592"
"Ribnica na Pohorju","SI","15.267514","46.535640"
"Ribnica","SI","14.726578","45.740030"
"Rogaška Slatina","SI","15.637880","46.233194"
"Rogašovci","SI","16.034524","46.805579"
"Rogatec","SI","15.700031","46.225889"
"Volčja Draga","SI","13.674367","45.903965"
"Miklavž na Dravskem Polju","SI","15.695206","46.508263"
"Miren","SI","13.608168","45.895374"
"Poljčane","SI","15.578467","46.314161"
"프레발레","SI","14.919748","46.546879"
"Rače","SI","15.677749","46.453667"
"Podlehnik","SI","15.878725","46.335897"
"Prebold","SI","15.091648","46.236597"
"프투이","SI","15.869688","46.419953"
"Puconci","SI","16.157276","46.704639"
"포스토이나","SI","14.213325","45.774970"
"Radeče","SI","15.182119","46.065500"
"Polzela","SI","15.073732","46.280897"
"Preddvor","SI","14.421675","46.301716"
"Podvelka","SI","15.331034","46.590352"
"Podčetrtek","SI","15.597578","46.155975"
"아이도브슈치나","SI","13.909914","45.886902"
"블레드","SI","14.114580","46.368327"
"Bistrica ob Sotli","SI","15.662595","46.056558"
"베네딕트","SI","15.889694","46.607573"
"Beltinci","SI","16.236513","46.607915"
"Gornji Petrovci","SI","16.218072","46.804753"
"Grosuplje","SI","14.658899","45.955765"
"Spodnja Hajdina","SI","15.842246","46.410632"
"Bohinjska Bistrica","SI","13.956410","46.271588"
"보로브니차","SI","14.364068","45.919303"
"보베츠","SI","13.551683","46.337639"
"Braslovče","SI","15.039747","46.288091"
"브레지체","SI","15.596465","45.908810"
"Dobrovo","SI","13.527095","45.997455"
"찬코바","SI","16.019722","46.718237"
"첼레","SI","15.267706","46.239749"
"Cerklje na Gorenjskem","SI","14.486883","46.253129"
"Cerknica","SI","14.392177","45.796625"
"Cerkno","SI","13.989193","46.128954"
"체르크베냐크","SI","15.942975","46.567071"
"Črenšovci","SI","16.287735","46.572003"
"Črna na Koroškem","SI","14.849879","46.470398"
"Črnomelj","SI","15.193077","45.571484"
"Destrnik","SI","15.877796","46.492237"
"Horjul","SI","14.298627","46.022538"
"크란스카고라","SI","13.785714","46.484529"
"Križevci pri Ljutomeru","SI","16.136965","46.565689"
"Krško","SI","15.492131","45.958998"
"Ilirska Bistrica","SI","14.241862","45.570099"
"이반치나고리차","SI","14.804763","45.939584"
"이졸라","SI","13.660080","45.537405"
"예세니체","SI","14.513502","49.968146"
"코페르","SI","13.730188","45.548059"
"Kostanjevica na Krki","SI","15.421716","45.844972"
"코제","SI","15.559672","46.073321"
"크란","SI","14.355542","46.242834"
"렌다바","SI","16.453063","46.564478"
"Litija","SI","14.826602","46.059231"
"Ljubno ob Savinji","SI","14.833549","46.344313"
"Ljutomer","SI","16.197814","46.519358"
"Spodnje Hoče","SI","15.643044","46.498027"
"호도시","SI","16.321068","46.831413"
"Hrastnik","SI","15.084489","46.141729"
"Kozina","SI","13.937196","45.609280"
"이드리야","SI","14.027846","46.002945"
"Zgornja Kungota","SI","15.614059","46.638208"
"Lenart v Slov. goricah","SI","15.826213","46.583442"
"Logatec","SI","14.228558","45.917082"
"Log pri Brezovici","SI","14.359211","46.008208"
"Stari Trg pri Ložu","SI","14.471125","45.714878"
"Hrib-Loški Potok","SI","14.591760","45.701999"
"Zgornje Jezersko","SI","14.497909","46.394041"
"Juršinci","SI","15.971456","46.485090"
"캄니크","SI","14.607297","46.222196"
"Kidričevo","SI","15.794723","46.405014"
"코바리드","SI","13.578695","46.245697"
"코체베","SI","14.863313","45.640901"
"Komen","SI","13.748271","45.817524"
"Sv. Trojica v Slov. goricah","SI","15.878968","46.577198"
"Pesnica pri Mariboru","SI","15.675812","46.608605"
"피란","SI","13.568290","45.528319"
"무르스카소보타","SI","16.161029","46.658138"
"즐라테모라프체","SI","18.391268","48.385170"
"노보메스토","SI","15.171009","45.801082"
"Odranci","SI","16.276235","46.584728"
"Oplotnica","SI","15.445813","46.387163"
"Ormož","SI","16.150815","46.408628"
"Moravske Toplice","SI","16.222458","46.685693"
"Mozirje","SI","14.959981","46.339277"
"Mirna Peč","SI","15.083046","45.859448"
"Mislinja","SI","15.198595","46.443973"
"Mokronog","SI","15.145562","45.942652"
"나클로","SI","14.315693","46.271866"
"노바고리차","SI","13.649304","45.954976"
"Dol pri Ljubljani","SI","14.642479","46.088439"
"Dolenjske Toplice","SI","15.059233","45.755858"
"돔잘레","SI","14.594417","46.141942"
"Dornava","SI","15.952954","46.435650"
"드라보그라드","SI","15.024602","46.589219"
"Spodnji Duplek","SI","15.755038","46.500763"
"Gorenja Vas","SI","14.143746","46.105769"
"Gorišnica","SI","16.013309","46.412027"
"고르냐라드고나","SI","15.991085","46.676710"
"Gornji Grad","SI","14.806235","46.296171"
"Zgornje Gorje","SI","14.068314","46.378988"
"Divača","SI","13.969722","45.682913"
"Dobje pri Planini","SI","15.394187","46.136968"
"Municipality of Dobrna","SI","15.225973","46.335614"
"Dobrova","SI","14.414221","46.053789"
"도브로브니크","SI","16.342911","46.651676"
"Radenci","SI","16.040268","46.643920"
"Radlje ob Dravi","SI","15.225547","46.614358"
"Radovljica","SI","14.174004","46.343736"
"Ravne na Koroškem","SI","14.966045","46.544832"
"Šentjur","SI","15.394581","46.215777"
"Šentrupert","SI","15.090989","45.976961"
"세브니차","SI","15.297987","46.012951"
"Vitomarci","SI","15.933336","46.526163"
"Straža","SI","15.073877","45.783052"
"스베타아나","SI","15.845278","46.650000"
"Jurovski Dol","SI","15.786175","46.606381"
"Šoštanj","SI","15.046138","46.378284"
"Središče ob Dravi","SI","16.270491","46.395928"
"Starše","SI","15.764055","46.467433"
"Sveti Jurij ob Ščavnici","SI","16.022253","46.568745"
"Šmartno ob Paki","SI","15.033394","46.329037"
"슈마르트노프리리티이","SI","14.841006","46.045744"
"Sodražica","SI","14.636216","45.762125"
"솔차바","SI","14.691733","46.420094"
"슬로베니그라데치","SI","15.076816","46.507585"
"슬로벤스카비스트리차","SI","15.572787","46.391981"
"슬로벤스케코니체","SI","15.421471","46.336919"
"Šmarje pri Jelšah","SI","15.519035","46.228702"
"Šenčur","SI","14.419222","46.243370"
"Šempeter pri Gorici","SI","13.640028","45.928358"
"Šentilj v Slovenskih Goricah","SI","15.657228","46.676578"
"Šentjernej","SI","15.337831","45.843413"
"세자나","SI","13.873819","45.709352"
"Škocjan","SI","13.993377","45.665483"
"Škofja Loka","SI","14.305834","46.167129"
"Škofljica","SI","14.572190","45.985965"
"Razkrižje","SI","16.276270","46.524633"
"Markovci","SI","16.234956","46.842846"
"Medvode","SI","14.411347","46.141393"
"Mengeš","SI","14.571969","46.165912"
"메틀리카","SI","15.317675","45.647399"
"메지차","SI","14.852395","46.521414"
"Lovrenc na Pohorju","SI","15.388482","46.540277"
"루체","SI","14.440000","46.210000"
"Lukovica pri Domžalah","SI","14.690726","46.169629"
"Majšperk","SI","15.734060","46.350302"
"Makole","SI","15.667044","46.317364"
"마리보르","SI","15.645881","46.554650"
"Mala Vas pri Ormožu","SI","16.060865","46.462077"
"Videm pri Ptuju","SI","15.899527","46.369840"
"톨민","SI","13.731984","46.185719"
"트르보블리에","SI","15.045314","46.150356"
"트레브네","SI","15.012598","45.908171"
"Tržič","SI","14.308337","46.362152"
"Turnišče","SI","16.314496","46.625456"
"벨레네","SI","15.110658","46.362274"
"벨리케라슈체","SI","14.636236","45.833659"
"비파바","SI","13.962543","45.845574"
"Vitanje","SI","15.295033","46.381507"
"보디체","SI","15.778760","43.761112"
"브르흐니카","SI","14.297387","45.966583"
"Municipality of Vuzenica","SI","15.155217","46.565288"
"Zagorje ob Savi","SI","14.994597","46.134519"
"Zavrč","SI","16.047077","46.385639"
"Železniki","SI","14.169248","46.225440"
"Vransko","SI","14.951198","46.244468"
"Žalec","SI","15.165028","46.251984"
"Žetale","SI","15.812223","46.278400"
"지로브니차","SI","14.137555","46.404424"
"Žužemberk","SI","14.929823","45.830669"
"Trnovska Vas","SI","15.886643","46.520117"
"Trzin","SI","14.561250","46.131463"
"벨리카폴라나","SI","16.344413","46.573172"
"Veržej","SI","16.164017","46.583278"
"Zreče","SI","15.391853","46.369659"
"Tišina Kaptolska","SI","16.375699","45.526848"
"Osilnica","SI","14.698420","45.529164"
"치르쿨라네","SI","15.995111","46.344363"
"아파체","SI","15.909810","46.697589"
"Šmarješke Toplice","SI","15.234742","45.868038"
"Nazarje","SI","14.570000","46.190000"
"Ankaran","SI","13.736285","45.579144"
"질리나","SK","18.740800","49.219450"
"브라티슬라바","SK","17.107748","48.148596"
"트르나바","SK","17.583322","48.370911"
"프레쇼브","SK","21.239312","49.001832"
"코시체","SK","21.261075","48.716386"
"트렌친","SK","18.033521","48.884936"
"니트라","SK","18.076376","48.306141"
"반스카비스트리차","SK","19.146192","48.736277"
"즈볼렌","SK","19.137116","48.576181"
"마케니","SL","-12.037557","8.871975"
"코이두","SL","-10.969397","8.644813"
"프리타운","SL","-13.231723","8.465677"
"케네마","SL","-11.195717","7.863215"
"포트 로코","SL","-12.785352","8.768689"
"Serravalle Scrivia","SM","8.857400","44.723208"
"Acquaviva","SM","12.418677","43.945092"
"산마리노","SM","12.447281","43.935591"
"루가","SN","-16.228680","15.614177"
"Sedhiou","SN","-15.556230","12.704604"
"다카르","SN","-17.467686","14.716677"
"카에디","SN","-13.503208","16.153558"
"세인트루이스","SN","-90.199404","38.627003"
"디우르벨","SN","-16.234563","14.656124"
"탐바쿤다","SN","-13.671006","13.772589"
"파티크","SN","-16.411143","14.339017"
"꺄올락끄","SN","-16.075775","14.165208"
"콜다","SN","-14.950567","12.910749"
"지긴쇼르","SN","-16.263983","12.564148"
"Kaffrine","SN","-15.541576","14.105202"
"케두구 주","SN","-12.174708","12.560461"
"Hargeisa","SO","44.077013","9.562389"
"모가디슈","SO","45.318162","2.046934"
"쿼르드호","SO","49.086764","9.511598"
"가로웨","SO","48.483724","8.408416"
"라스 아노드","SO","47.365760","8.475987"
"루크","SO","42.546057","3.813108"
"자마애매","SO","42.744257","0.066853"
"Bandarbeyla","SO","50.810526","9.498580"
